zip_code,num_households,med_income_12m
73747,100,-
73749,229,49688
73750,2565,69307
73753,231,91125
73754,467,64708
73755,274,38500
73756,138,44444
73757,62,138472
73758,73,52250
73759,483,42379
73760,151,67039
73761,119,42813
73762,720,76950
73763,621,52825
73764,125,26938
73766,415,67153
73768,599,58563
73770,0,-
73771,154,40804
73772,1339,49063
73773,856,72684
73801,6293,53546
73832,473,51563
73834,606,55000
73835,103,38875
73838,227,70347
73840,199,48375
73841,186,65962
73842,234,61429
73843,305,49583
73844,114,71250
73848,565,52540
73851,65,41250
73852,720,72368
73853,193,66875
73855,55,-
73857,357,58661
73858,553,55885
73859,492,61667
73860,468,59375
73901,77,-
73931,254,46944
73932,694,56154
73933,520,47986
73937,80,45833
73938,229,60972
73939,379,51250
73942,4482,50760
73944,154,56500
73945,926,45500
73946,9,23750
73947,214,111538
73949,460,53491
73950,417,64583
73951,391,33631
73960,21,-
74001,115,52708
74002,622,61700
74003,5414,42031
74006,10765,67073
74008,10831,86764
74010,3856,49032
74011,11744,84860
74012,23769,72941
74014,14142,85160
74015,3438,61036
74016,2201,53684
74017,10541,59056
74019,7397,74417
74020,2800,55000
74021,7758,76250
74022,790,37237
74023,4476,46667
74026,283,45250
74027,322,45000
74028,612,46250
74029,1916,50588
74030,1408,38405
74032,808,58370
74033,4340,69938
74034,50,32500
74035,1338,45714
74036,2628,64146
74037,7930,86136
74038,798,57407
74039,1455,60486
74041,985,73512
74042,153,37813
74044,2911,60890
74045,123,54375
74046,45,33625
74047,2384,75844
74048,2245,45452
74050,199,45179
74051,770,64130
74052,417,32171
74053,1814,84734
74054,252,40208
74055,17299,79189
74056,1988,40643
74058,1362,44750
74059,2138,48571
74060,171,48194
74061,796,59569
74062,336,37917
74063,12036,62958
74066,12026,58236
74068,10,-
74070,5292,58897
74071,96,-
74072,675,52321
74073,1886,63851
74074,12253,48528
74075,10590,38517
74077,0,-
74078,36,-
74079,1690,61000
74080,973,78882
74081,675,51993
74082,96,-
74083,378,69375
74084,196,35000
74085,1022,34274
74103,421,78295
74104,5253,47254
74105,12612,63584
74106,7080,31586
74107,8020,49327
74108,2870,52797
74110,5042,32780
74112,9503,50646
74114,7356,81165
74115,8300,38125
74116,1266,43864
74117,0,-
74119,2072,48826
74120,2776,60236
74126,3951,35842
74127,6613,43526
74128,4411,45869
74129,7070,47038
74130,731,41932
74131,892,73214
74132,4006,64932
74133,20426,70000
74134,7924,67203
74135,9326,56226
74136,14079,47257
74137,11449,92585
74145,7597,51669
74146,5541,39078
74171,0,-
74301,3983,45216
74330,1110,64830
74331,3220,47523
74332,612,38500
74333,346,44615
74337,1651,50108
74338,1704,52619
74339,813,33563
74340,80,35000
74342,949,38385
74343,1246,39706
74344,6283,48959
74346,2703,42003
74347,1139,33808
74349,343,44861
74350,292,39250
74352,2092,47115
74354,6649,43486
74358,87,44063
74359,61,42031
74360,9,-
74361,6550,54877
74363,1031,48875
74364,691,56125
74365,1623,54072
74366,598,30667
74367,238,38235
74368,30,30000
74369,679,48698
74370,1479,43257
74401,6437,35730
74403,11268,48229
74421,1525,58011
74422,405,56094
74423,310,48125
74425,422,43750
74426,3420,42020
74427,583,58495
74428,326,50532
74429,5315,66788
74430,285,51350
74431,344,53000
74432,3945,45810
74434,3763,63039
74435,1159,50938
74436,1909,54726
74437,3616,41852
74438,117,21705
74441,1878,45750
74442,260,59583
74445,1040,56786
74446,199,37708
74447,6009,42765
74450,580,45588
74451,1588,54516
74452,108,68750
74454,1326,58482
74455,1079,37356
74456,56,44375
74457,116,63036
74458,36,-
74459,40,32500
74460,192,77533
74462,2882,42955
74463,75,30764
74464,11412,44530
74467,5523,49934
74468,152,48333
74469,697,38250
74470,679,57639
74471,521,42399
74472,250,42188
74477,9,-
74501,10828,50014
74521,25,34750
74522,87,59183
74523,2112,40136
74525,3379,43626
74528,43,38750
74530,88,41458
74531,297,38750
74533,346,49405
74534,58,-
74535,34,26196
74536,621,42734
74538,1538,43221
74540,67,25625
74543,174,44688
74546,274,43333
74547,1163,46823
74549,35,-
74552,377,44375
74553,487,54519
74554,864,41739
74555,225,47250
74556,144,50833
74557,230,34464
74558,143,40417
74560,179,46458
74561,739,41016
74562,294,53500
74563,774,39559
74565,171,59583
74567,51,33125
74569,226,42632
74570,458,49651
74571,1405,37395
74572,286,45278
74574,482,34833
74576,88,70903
74577,122,47826
74578,2238,40741
74601,7239,44522
74604,4736,63992
74630,191,36125
74631,2632,47500
74632,218,54737
74633,151,57813
74636,86,71250
74637,619,43125
74640,90,68000
74641,249,53988
74643,174,70417
74644,205,42679
74646,65,78950
74647,1200,52308
74650,184,42727
74651,360,67917
74652,384,60833
74653,1584,51605
74701,9777,49854
74720,166,41250
74721,0,-
74722,58,-
74723,512,36328
74724,56,51667
74726,849,38510
74727,862,39439
74728,3953,50188
74729,1016,46324
74730,1940,55781
74731,583,47760
74733,1236,47778
74734,354,37321
74735,695,49583
74736,313,40156
74737,17,51458
74738,184,33750
74740,777,34327
74741,347,66513
74743,3298,35761
74745,3543,37337
74747,165,26528
74748,196,72727
74750,75,37292
74753,35,-
74754,177,45917
74755,18,70250
74756,241,53125
74759,492,44597
74760,64,-
74761,25,43750
74764,1253,50388
74766,435,38828
74801,8381,48604
74804,7783,54939
74820,11852,55504
74824,412,59500
74825,683,50457
74826,503,74688
74827,135,53438
74829,202,29808
74830,57,42083
74831,258,60357
74832,309,47321
74833,193,63594
74834,2844,57786
74836,131,54904
74837,74,50938
74839,229,39688
74840,711,56250
74842,116,52917
74843,90,80000
74844,120,46250
74845,123,39531
74848,2090,44268
74849,1153,38104
74850,102,41875
74851,3562,69449
74852,540,53526
74854,642,53333
74855,1620,50705
74856,240,61071
74857,4056,77697
74859,2257,40917
74860,582,49487
74864,1719,55027
74865,744,55982
74866,29,68125
74867,229,40625
74868,4380,39643
74869,283,53240
74871,1004,62361
74872,1130,46833
74873,3880,57846
74875,354,54722
74878,684,60833
74880,683,38482
74881,1956,51545
74883,788,34884
74884,2088,39696
74901,718,31714
74902,1676,41696
74930,777,38639
74931,452,52188
74932,885,42257
74935,64,36250
74936,454,48640
74937,1776,40194
74939,213,28594
74940,855,44740
74941,882,49085
74942,53,36563
74943,41,38750
74944,445,28603
74945,61,41250
74946,29,19375
74947,33,29688
74948,4298,40690
74949,131,39159
74951,562,41974
74953,4280,46810
74954,1627,44866
74955,5519,44080
74956,721,42750
74957,340,45278
74959,2340,46250
74960,4105,36345
74962,1622,44487
74963,194,62791
74964,822,38026
74965,1689,43105
74966,1276,51926
75001,8835,73383
75002,22095,110796
75006,18161,73088
75007,19938,96051
75009,7649,140933
75010,11912,91657
75013,15596,145220
75019,16834,124652
75020,9179,58252
75021,3462,57172
75022,8756,165000
75023,18162,91883
75024,17539,107948
75025,18342,127282
75028,16938,138221
75032,11621,123199
75033,14047,149525
75034,19088,94134
75035,26190,142995
75036,10912,134878
75038,13540,64678
75039,11027,99156
75040,20033,65141
75041,9799,58945
75042,11552,53919
75043,21955,66211
75044,15958,78701
75048,9387,114256
75050,15559,64435
75051,13150,42675
75052,30366,82395
75054,4789,145375
75056,25494,100568
75057,6198,73837
75058,984,113542
75060,14542,61964
75061,18502,52446
75062,17490,63151
75063,17190,97704
75065,4693,81271
75067,27002,68923
75068,20531,113053
75069,14537,66086
75070,20576,94510
75071,20893,118900
75072,17585,135858
75074,17678,73291
75075,14473,86731
75076,3384,67500
75077,13420,114916
75078,10613,160403
75080,18861,80294
75081,13677,83551
75082,11054,100239
75087,13795,112777
75088,9261,96279
75089,11218,106758
75090,8466,50290
75092,11395,59019
75093,19245,114318
75094,6377,146773
75098,20326,101460
75101,222,46571
75102,596,54621
75103,6220,65517
75104,16342,78259
75105,37,44196
75109,1626,62895
75110,10160,46752
75114,1996,80703
75115,19906,79805
75116,7030,51765
75117,1543,84926
75119,9900,65034
75124,1776,66429
75125,2210,71719
75126,19298,93908
75127,762,53387
75132,0,-
75134,6653,59211
75135,2504,89453
75137,6832,78254
75140,2589,46677
75141,1005,37125
75142,7291,67686
75143,5815,57157
75144,1326,48214
75146,8585,61482
75147,2621,43274
75148,2552,51500
75149,19362,57136
75150,22642,61423
75152,1871,78750
75153,146,87750
75154,14798,86783
75155,963,51750
75156,6734,46498
75157,111,-
75158,1766,82813
75159,6356,63543
75160,8486,63105
75161,2869,73521
75163,1118,45000
75164,151,47554
75165,16267,78254
75166,1853,105972
75167,3984,104652
75169,5583,53460
75172,1779,57895
75173,2488,89402
75180,7483,54670
75181,7865,97061
75182,2569,137656
75189,11731,101552
75201,11165,95907
75202,1461,86827
75203,6229,40079
75204,18689,83050
75205,9143,164409
75206,20910,79468
75207,2209,78393
75208,11638,68000
75209,6721,103130
75210,2855,32852
75211,22504,50368
75212,8099,42115
75214,15278,104583
75215,7008,32077
75216,18934,31063
75217,23912,44384
75218,9434,95500
75219,15936,81205
75220,14009,51125
75223,4580,61505
75224,11712,46137
75225,8869,169547
75226,2381,60290
75227,18465,49744
75228,24624,51018
75229,11429,107886
75230,12934,105045
75231,17536,45052
75232,11559,48768
75233,4984,57018
75234,11789,74932
75235,8698,49805
75236,6501,44462
75237,7943,33740
75238,12950,68361
75240,10230,49460
75241,10481,38792
75243,27814,43673
75244,5701,100485
75246,1250,42722
75247,229,17361
75248,16306,91270
75249,5315,76345
75251,2292,78245
75252,12458,70191
75253,6468,46716
75254,11285,62569
75261,0,-
75270,0,-
75287,26947,57430
75390,0,-
75401,7952,44980
75402,6933,71972
75407,7998,78743
75409,6823,75328
75410,2029,65281
75411,327,-
75412,240,58750
75413,70,-
75414,1116,73471
75415,122,96786
75416,1083,67974
75417,878,42200
75418,4953,52078
75420,604,62548
75421,235,-
75422,1161,62917
75423,1146,50833
75424,1282,70972
75426,1704,36719
75428,3742,45614
75429,0,-
75431,506,62500
75432,1082,56667
75433,1175,71173
75434,0,-
75435,471,38523
75436,749,47443
75437,434,57083
75438,350,92083
75439,417,57656
75440,2578,56637
75441,102,14114
75442,3843,66482
75446,1377,53435
75447,423,77212
75448,343,-
75449,438,52344
75450,177,115954
75451,541,45375
75452,1484,66154
75453,1046,73013
75454,4705,119535
75455,9116,52962
75457,1936,60445
75459,1988,68649
75460,10235,37099
75462,4294,57014
75468,379,63101
75469,142,71250
75470,108,73690
75471,645,50240
75472,1623,54688
75473,1410,75045
75474,5969,59338
75475,25,38942
75476,491,52266
75477,380,72917
75478,317,50125
75479,730,68355
75480,739,63736
75481,145,70417
75482,9550,56711
75486,939,81094
75487,480,56635
75488,281,60817
75489,368,63750
75490,1025,87243
75491,1859,72781
75492,129,98977
75493,180,50000
75494,3812,60199
75495,3043,81099
75496,1265,66509
75497,1587,62940
75501,13008,43533
75503,10214,73415
75550,298,61500
75551,4283,60396
75554,837,41827
75555,668,45098
75556,414,61786
75558,640,82585
75559,2154,47865
75560,432,45862
75561,1932,51163
75562,33,-
75563,1570,45313
75564,0,-
75565,34,16574
75566,243,55417
75567,1601,54977
75568,1223,46112
75569,1200,48750
75570,3166,61563
75571,973,52443
75572,1458,40156
75573,68,-
75574,482,60100
75601,5714,54068
75602,7272,49000
75603,2632,55324
75604,11638,56726
75605,14201,66858
75630,1028,38618
75631,897,73512
75633,4811,58030
75638,1939,46546
75639,918,29861
75640,2000,73214
75641,45,41458
75642,25,-
75643,867,52321
75644,4342,45769
75645,3901,64870
75647,4670,47461
75650,3239,72840
75651,841,60295
75652,4015,57449
75654,4797,61134
75656,1649,43583
75657,3026,44539
75658,8,-
75659,0,-
75661,885,51896
75662,8510,62407
75667,528,48382
75668,967,43250
75669,261,75890
75670,6303,37478
75671,0,-
75672,5886,62876
75680,0,-
75681,1059,51734
75682,256,55962
75683,1450,44143
75684,2144,47688
75686,4628,51239
75687,0,-
75689,56,-
75691,1500,81095
75692,1813,56097
75693,2146,80063
75694,0,-
75701,12080,57373
75702,8409,44648
75703,16830,68483
75704,3091,46378
75705,804,43333
75706,3139,60421
75707,5635,68040
75708,3028,68121
75709,2018,65639
75711,0,-
75750,1293,66223
75751,5776,47813
75752,2773,60302
75754,2910,82415
75755,1762,48345
75756,1599,71133
75757,4967,72015
75758,3721,54875
75759,33,22917
75760,1118,67778
75762,5219,74650
75763,2334,59091
75764,74,68250
75765,3059,55082
75766,9562,47752
75770,1010,81667
75771,7680,75315
75773,5245,54406
75778,1038,41111
75779,0,-
75780,123,85208
75782,20,25938
75783,3293,57832
75784,217,51750
75785,3389,55434
75788,28,-
75789,3128,73263
75790,1287,59531
75791,5005,80402
75792,1046,45236
75801,5930,48215
75803,5845,46860
75831,1871,48385
75833,933,51172
75835,4411,42919
75838,143,49205
75839,1993,55974
75840,2321,67159
75844,1779,43895
75845,939,49766
75846,1128,43125
75847,554,39947
75848,35,41563
75849,43,28125
75850,499,-
75851,840,57391
75852,467,53244
75853,343,59526
75855,1160,41823
75856,76,-
75858,31,-
75859,948,54722
75860,1665,54958
75861,731,51406
75862,4365,43447
75865,3,-
75884,0,-
75886,0,-
75901,10313,52531
75903,57,24107
75904,12687,54624
75925,1316,44192
75926,522,53026
75928,420,21917
75929,603,59375
75930,690,34792
75931,824,48602
75932,527,50240
75933,552,47803
75934,56,-
75935,4439,49338
75936,291,55750
75937,444,73125
75938,944,41273
75939,1604,42028
75941,2484,52816
75942,39,-
75943,421,62604
75944,421,48304
75946,1466,58833
75948,2570,40938
75949,3290,43954
75951,5691,41003
75954,1006,41636
75956,3167,42904
75959,245,57240
75960,205,54969
75961,6276,37540
75962,0,-
75964,6775,52825
75965,7619,48527
75966,1540,39310
75968,855,41410
75969,1434,69286
75972,2492,42279
75973,1111,47474
75974,1194,35972
75975,1319,52547
75976,347,57639
75977,158,19194
75979,3519,44014
75980,1009,32425
76001,11238,90368
76002,9625,93948
76005,1267,204904
76006,12127,51033
76008,7224,138417
76009,6814,63424
76010,17995,38419
76011,9863,45224
76012,10905,73261
76013,13098,61912
76014,10639,55764
76015,6226,63609
76016,11043,94593
76017,15906,83362
76018,8375,75962
76020,11697,80840
76021,14596,81356
76022,5717,67489
76023,2430,78726
76028,25330,87884
76031,6163,65048
76033,9925,59869
76034,9002,180584
76035,897,104965
76036,9607,83069
76039,17165,73216
76040,11623,57770
76041,173,111583
76043,2410,88091
76044,2331,82018
76048,10566,57213
76049,11845,92492
76050,2483,72004
76051,20488,99000
76052,8180,131226
76053,11202,58256
76054,4650,102763
76055,1126,61481
76058,7054,62810
76059,1589,44455
76060,2908,102806
76061,79,-
76063,24778,102370
76064,702,65500
76065,13446,110205
76066,1547,85824
76067,7037,57923
76070,307,120750
76071,1346,84730
76073,2231,97850
76077,183,-
76078,2974,83263
76082,7281,75728
76084,2967,75444
76085,3695,84339
76086,8301,57253
76087,10920,94639
76088,5154,81625
76092,9454,240694
76093,1291,47764
76102,3897,73415
76103,5364,52738
76104,7178,41863
76105,6934,40680
76106,10809,48905
76107,15053,73102
76108,16071,70625
76109,9528,89477
76110,11280,56611
76111,7298,50212
76112,17012,50435
76114,9572,58003
76115,6125,43211
76116,22075,50459
76117,10991,48522
76118,5740,81006
76119,14645,41368
76120,7592,69969
76123,11887,87956
76126,8922,97407
76127,45,96544
76129,0,-
76131,15471,94361
76132,12615,58113
76133,19012,64083
76134,9800,60294
76135,7682,65315
76137,21343,82961
76140,9767,61921
76148,7965,78479
76155,3354,61402
76164,4283,50410
76177,7730,91074
76179,23515,97046
76180,14909,67384
76182,11294,102414
76201,11076,32372
76203,0,-
76205,7612,56331
76207,6254,79413
76208,8281,85625
76209,10316,63179
76210,15670,100962
76225,1271,75417
76226,11659,145582
76227,15459,99424
76228,488,63125
76230,3972,62614
76233,1257,80858
76234,6671,80106
76238,124,81250
76239,483,57313
76240,11487,56114
76241,4,-
76244,23997,111289
76245,808,32404
76247,5496,104752
76248,14267,149016
76249,3256,81039
76250,418,91458
76251,241,60625
76252,935,91058
76253,105,57917
76255,2174,48676
76258,2650,78533
76259,2078,80316
76261,90,61250
76262,14188,119517
76263,4,-
76264,539,73958
76265,609,68277
76266,6339,83987
76267,13,-
76268,49,64531
76270,682,85156
76271,652,85938
76272,1788,87241
76273,3814,74298
76301,6060,30914
